"date","country","city","variable","count","min","max","median","variance","sd","completeness_score","30_day_rolling_avg","z_score_all","z_score_city","over_who_limit","avg_time_24h","avg_time_8h","monthly_percent_exceeded","avg_magnitude","magnitude_score"
"2019-01-15","IN","Ghāziābād","pm25",24,152,237,179,4263.89,65.3,1.0,295.6,7.18,2.21,1,15,NULL,100,243,172
"2021-01-03","IN","New Delhi","pm25",9999,110.5,236.75,180,11152.25,105.6,1.0,249.9,5.85,1.55,1,15,NULL,100,228,164
"2021-01-30","IN","New Delhi","pm25",24,167,236,215,5852.59,76.5,1.0,244.47,5.69,1.47,1,15,NULL,100,228,164
"2019-12-14","IN","Ghāziābād","pm25",37,74,234,137,17547.2,132.47,1.0,242.47,5.63,1.44,1,15,NULL,100,251,176
"2020-12-15","IN","New Delhi","pm25",24,164,234,185,3507.66,59.23,1.0,221.93,5.04,1.15,1,15,NULL,100,241,171
"2020-12-14","IN","Ghāziābād","pm25",48,132,234,180,5414.78,73.59,1.0,248.83,5.82,1.53,1,15,NULL,100,257,179
"2020-11-16","IN","Ghāziābād","pm25",48,91,233,159,12519.6,111.89,1.0,275.2,6.59,1.91,1,15,NULL,100,252,176
"2019-01-28","BD","Dhaka","pm25",24,172,233,187,2229.49,47.22,1.0,239.14,5.54,1.52,1,15,NULL,100,221,161
"2019-01-24","IN","Hāpur","pm25",48,93,232,180,11359.4,106.58,1.0,269.54,6.42,2.48,1,15,NULL,100,236,168
"2019-11-25","IN","New Delhi","pm25",22,155,232,177,4192.32,64.75,1.0,271.13,6.47,1.86,1,15,NULL,100,232,166
"2021-01-20","IN","New Delhi","pm25",24,186,229,199,1504.33,38.79,1.0,263.1,6.23,1.74,1,15,NULL,100,228,164
"2021-11-03","IN","New Delhi","pm25",24,184,226,198,1536.23,39.19,1.0,154.3,3.07,0.17,1,15,NULL,100,262,181
"2020-11-19","IN","New Delhi","pm25",24,159,226,194,4835.63,69.54,1.0,249.6,5.84,1.55,1,15,NULL,100,228,164
"2022-12-14","IN","New Delhi","pm25",24,97,225,166,9969.11,99.85,1.0,214.7,4.83,1.04,1,15,NULL,100,230,165
"2019-01-27","IN","Ghāziābād","pm25",24,148,224,185,3400.22,58.31,1.0,266.74,6.34,1.79,1,15,NULL,100,243,172
"2020-11-29","IN","New Delhi","pm25",24,161,224,180,2916.5,54.0,1.0,245.8,5.73,1.49,1,15,NULL,100,228,164
"2021-11-22","IN","Ghāziābād","pm25",48,148,224,170,2727.64,52.23,1.0,253.87,5.97,1.6,1,15,NULL,100,251,176
"2021-11-23","IN","New Delhi","pm25",24,176,222,194,1191.23,34.51,1.0,252.43,5.92,1.59,1,15,NULL,100,262,181
"2020-01-20","BD","Dhaka","pm25",24,172,221,197,1411.23,37.57,1.0,225.8,5.15,1.31,1,15,NULL,100,219,160
"2019-01-28","IN","New Delhi","pm25",24,114,221,184,9160.42,95.71,1.0,245.79,5.73,1.49,1,15,NULL,100,230,165
"2019-01-14","IN","New Delhi","pm25",24,107,221,161,8486.01,92.12,1.0,262.43,6.22,1.73,1,15,NULL,100,230,165
"2022-12-07","IN","New Delhi","pm25",24,160,221,199,3455.2,58.78,1.0,215.83,4.86,1.06,1,15,NULL,100,230,165
"2020-11-28","IN","New Delhi","pm25",24,147,220,187,4225.05,65.0,1.0,249.7,5.84,1.55,1,15,NULL,100,228,164
"2019-11-19","IN","New Delhi","pm25",24,149,220,188,3065.92,55.37,1.0,266.9,6.35,1.8,1,15,NULL,100,232,166
"2022-12-01","BD","Dhaka","pm25",24,139,219,190,6499.06,80.62,1.0,179.47,3.8,0.61,1,15,NULL,100,247,174
"2023-01-31","IN","New Delhi","pm25",24,153,219,162,2861.09,53.49,1.0,244.63,5.7,1.48,1,15,NULL,100,231,166
"2019-01-28","IN","Ghāziābād","pm25",24,145,219,178,4660.8,68.27,1.0,263.57,6.25,1.74,1,15,NULL,100,243,172
"2021-12-08","IN","New Delhi","pm25",24,122,217,190,7069.84,84.08,1.0,264.1,6.26,1.76,1,15,NULL,100,231,166
"2022-12-10","BD","Dhaka","pm25",24,137,217,182,4117.1,64.16,1.0,191.6,4.15,0.79,1,15,NULL,100,247,174
"2019-11-24","IN","Ghāziābād","pm25",48,85,217,181,10329.7,101.64,1.0,302.5,7.38,2.31,1,15,NULL,100,252,176
"2019-12-14","IN","New Delhi","pm25",24,132,215,162,3487.23,59.05,1.0,220.17,4.99,1.12,1,15,NULL,100,251,176
"2021-01-07","IN","New Delhi","pm25",24,179,215,185,974.33,31.21,1.0,234.17,5.39,1.33,1,15,NULL,100,228,164
"2023-01-27","IN","New Delhi","pm25",24,152,215,175,2180.8,46.7,1.0,259.14,6.12,1.69,1,15,NULL,100,231,166
"2022-12-06","BD","Dhaka","pm25",24,142,215,195,3993.89,63.2,1.0,184.53,3.95,0.68,1,15,NULL,100,247,174
"2021-11-01","IN","New Delhi","pm25",24,161,213,180,1548.24,39.35,1.0,147.2,2.86,0.07,1,15,NULL,100,262,181
"2019-01-26","IN","New Delhi","pm25",24,91,213,180,13552.8,116.42,1.0,250.04,5.85,1.55,1,15,NULL,100,230,165
"2021-12-07","IN","New Delhi","pm25",24,99,212,189,11244.9,106.04,1.0,267.5,6.36,1.81,1,15,NULL,100,231,166
"2020-11-16","IN","New Delhi","pm25",24,151,211,168,3089.28,55.58,1.0,249.27,5.83,1.54,1,15,NULL,100,228,164
"2023-01-25","IN","New Delhi","pm25",24,124,210,174,7553.31,86.91,1.0,264.25,6.27,1.76,1,15,NULL,100,231,166
"2021-11-02","IN","New Delhi","pm25",24,170,210,192,1204.18,34.7,1.0,150.43,2.96,0.12,1,15,NULL,100,262,181
"2019-11-24","IN","New Delhi","pm25",24,137,207,185,3562.16,59.68,1.0,271.37,6.48,1.86,1,15,NULL,100,232,166
"2019-01-26","IN","Hāpur","pm25",48,115,207,175,3474.31,58.94,1.0,261.54,6.19,2.34,1,15,NULL,100,236,168
"2019-01-26","IN","Ghāziābād","pm25",24,132,207,173,3389.28,58.22,1.0,269.88,6.43,1.83,1,15,NULL,100,243,172
"2019-01-25","IN","Ghāziābād","pm25",24,118,205,156,4592.16,67.77,1.0,273.76,6.54,1.89,1,15,NULL,100,243,172
"2023-01-30","IN","New Delhi","pm25",24,68,205,151,18782.5,137.05,1.0,249.27,5.83,1.54,1,15,NULL,100,231,166
"2019-12-13","IN","New Delhi","pm25",24,119,205,182,4709.11,68.62,1.0,229.13,5.25,1.25,1,15,NULL,100,251,176
"2019-11-06","IN","New Delhi","pm25",24,99,203,172,6133.89,78.32,1.0,223.93,5.09,1.18,1,15,NULL,100,232,166
"2020-12-22","CN","Ürümqi","pm25",187,13,202,144,31947.5,178.74,1.0,212.8,4.77,1.96,1,15,NULL,100,220,160
"2021-01-04","IN","New Delhi","pm25",24,104,200,162,3387.83,58.21,1.0,245.27,5.72,1.49,1,15,NULL,100,228,164
"2019-12-15","IN","New Delhi","pm25",24,156,200,172,1496.23,38.68,1.0,212.07,4.75,1.01,1,15,NULL,100,251,176
"2020-12-17","IN","Lucknow","pm25",85,26,200,165,10754.4,103.7,1.0,215.53,4.85,1.5,1,15,NULL,100,229,165
"2019-11-27","IN","Ghāziābād","pm25",48,82,199,162,12925.5,113.69,1.0,295.0,7.16,2.2,1,15,NULL,100,252,176
"2019-11-30","IN","New Delhi","pm25",24,159,199,178,1055.36,32.49,1.0,247.0,5.77,1.51,1,15,NULL,100,232,166
"2020-11-27","IN","New Delhi","pm25",24,99,199,163,7180.42,84.74,1.0,252.9,5.94,1.6,1,15,NULL,100,228,164
"2019-01-14","IN","Ghāziābād","pm25",24,124,199,169,3740.87,61.16,1.0,303.93,7.42,2.33,1,15,NULL,100,243,172
"2020-11-18","IN","New Delhi","pm25",24,160,199,183,1492.88,38.64,1.0,248.87,5.82,1.54,1,15,NULL,100,228,164
"2020-11-17","IN","New Delhi","pm25",24,117,195,162,5634.62,75.06,1.0,248.67,5.81,1.53,1,15,NULL,100,228,164
"2022-12-15","IN","New Delhi","pm25",24,132,195,162,2888.91,53.75,1.0,214.53,4.82,1.04,1,15,NULL,100,230,165
"2019-11-26","IN","New Delhi","pm25",24,112,194,177,4789.55,69.21,1.0,268.77,6.4,1.82,1,15,NULL,100,232,166
"2022-12-02","BD","Dhaka","pm25",24,151,194,182,1903.03,43.62,1.0,180.13,3.82,0.62,1,15,NULL,100,247,174
"2019-11-27","IN","New Delhi","pm25",24,53,193,132,25335.9,159.17,1.0,263.97,6.26,1.75,1,15,NULL,100,232,166
"2019-12-13","IN","Ghāziābād","pm25",38,46,193,157,15814.8,125.76,1.0,252.4,5.92,1.58,1,15,NULL,100,251,176
"2019-12-16","IN","Ghāziābād","pm25",48,165,192,175,246.98,15.72,1.0,234.77,5.41,1.32,1,15,NULL,100,251,176
"2019-11-29","IN","Ghāziābād","pm25",48,91,192,152,7268.94,85.26,1.0,276.03,6.61,1.92,1,15,NULL,100,252,176
"2020-12-14","IN","New Delhi","pm25",24,132,191,165,1876.94,43.32,1.0,224.1,5.1,1.18,1,15,NULL,100,241,171
"2019-07-15","US","Portland","co",19,17.8,190,78,34309.1,185.23,0.71,29.91,5.21,0.55,1,4,NULL,71,295,183
"2022-12-12","IN","New Delhi","pm25",24,104,189,175,7228.91,85.02,1.0,216.57,4.88,1.07,1,15,NULL,100,230,165
"2019-01-25","IN","New Delhi","pm25",24,87,189,160,7429.49,86.19,1.0,252.84,5.94,1.59,1,15,NULL,100,230,165
"2019-12-16","IN","New Delhi","pm25",24,164,188,173,393.02,19.82,1.0,209.77,4.68,0.97,1,15,NULL,100,251,176
"2021-01-05","IN","New Delhi","pm25",24,82,188,156,12306.1,110.93,1.0,240.6,5.58,1.42,1,15,NULL,100,228,164
"2020-11-27","IN","Ghāziābād","pm25",48,81,188,158,7343.05,85.69,1.0,273.9,6.55,1.89,1,15,NULL,100,252,176
"2020-11-17","IN","Ghāziābād","pm25",48,81,184,162,6945.21,83.34,1.0,274.53,6.57,1.9,1,15,NULL,100,252,176
"2020-12-02","CN","Ürümqi","pm25",190,25,183,161,12132.2,110.15,1.0,118.97,2.04,0.4,1,15,NULL,100,220,160
"2019-07-10","US","Portland","co",20,46.7,181.7,138.4,25538.6,159.81,0.71,7.63,0.61,-0.03,1,4,NULL,71,295,183
"2019-07-11","US","Portland","co",9999,40.88,180.88,129.65,26021.65,161.31,0.71,12.82,1.68,0.1,1,4,NULL,71,295,183
"2019-07-12","US","Portland","co",9999,35.05,180.05,120.9,26504.7,162.8,0.71,18.19,2.79,0.24,1,4,NULL,71,295,183
"2019-07-13","US","Portland","co",9999,29.22,179.22,112.15,26987.75,164.28,0.71,22.92,3.77,0.36,1,4,NULL,71,295,183
"2019-07-14","US","Portland","co",26,23.4,178.4,103.4,27470.8,165.74,0.71,27.06,4.62,0.47,1,4,NULL,71,295,183
"2020-12-01","CN","Ürümqi","pm25",179,9,178,149,20423.7,142.91,1.0,116.83,1.98,0.36,1,15,NULL,100,220,160
"2019-01-22","IN","Hāpur","pm25",48,53,176,115,11290.2,106.26,1.0,278.55,6.68,2.63,1,15,NULL,100,236,168
"2019-11-29","IN","New Delhi","pm25",24,102,174,129,3658.1,60.48,1.0,250.53,5.87,1.56,1,15,NULL,100,232,166
"2019-01-25","IN","Hāpur","pm25",47,90,174,156,6842.65,82.72,1.0,265.0,6.29,2.4,1,15,NULL,100,236,168
"2022-12-13","IN","New Delhi","pm25",24,93,174,162,6360.22,79.75,1.0,215.2,4.84,1.05,1,15,NULL,100,230,165
"2019-01-22","IN","Ghāziābād","pm25",24,74,170,152,9948.41,99.74,1.0,287.82,6.95,2.09,1,15,NULL,100,243,172
"2019-11-28","IN","Delhi","pm25",698,25,168,87,7920.74,89.0,1.0,266.13,6.32,1.8,1,15,NULL,100,238,169
"2019-01-22","IN","New Delhi","pm25",19,42,158,124,15448.4,124.29,1.0,263.41,6.24,1.75,1,15,NULL,100,230,165
"2019-11-28","IN","Ghāziābād","pm25",48,32,143,86,6024.57,77.62,1.0,284.97,6.87,2.05,1,15,NULL,100,252,176
"2019-11-28","IN","New Delhi","pm25",24,59,132,87,4953.91,70.38,1.0,256.7,6.05,1.65,1,15,NULL,100,232,166
"2022-06-09","KR","Suncheon","so2",104,2.9,35.8,4.3,355.48,18.85,1.0,17.0,3.02,5.8,NULL,40,NULL,3,358,181
"2022-06-10","KR","Suncheon","so2",104,1.5,28.6,4.3,388.94,19.72,1.0,16.95,3.0,5.78,NULL,40,NULL,3,358,181
"2022-06-04","KR","Suncheon","so2",137,1.5,27.2,5.8,261.95,16.18,1.0,16.95,3.0,5.78,NULL,40,NULL,3,358,181
"2022-06-12","KR","Suncheon","so2",100,1.5,22.9,4.3,203.66,14.27,1.0,17.0,3.02,5.8,NULL,40,NULL,3,358,181
"2022-06-05","KR","Suncheon","so2",116,1.5,17.2,4.3,97.73,9.89,1.0,16.95,3.0,5.78,NULL,40,NULL,3,358,181
"2022-06-08","KR","Suncheon","so2",126,2.9,17.2,4.3,111.09,10.54,1.0,17.0,3.02,5.8,NULL,40,NULL,3,358,181
"2022-06-20","KR","Suncheon","so2",85,1.5,15.8,4.3,94.53,9.72,1.0,17.09,3.04,5.84,NULL,40,NULL,3,358,181
"2022-06-13","KR","Suncheon","so2",110,2.9,14.3,4.3,53.28,7.3,1.0,17.04,3.02,5.82,NULL,40,NULL,3,358,181
"2022-06-06","KR","Suncheon","so2",45,1.5,12.9,4.3,73.1,8.55,1.0,17.0,3.02,5.8,NULL,40,NULL,3,358,181
"2022-06-07","KR","Suncheon","so2",109,1.5,11.5,4.3,41.5,6.44,1.0,17.0,3.02,5.8,NULL,40,NULL,3,358,181
"2022-06-11","KR","Suncheon","so2",129,1.5,11.5,4.3,41.41,6.44,1.0,16.95,3.0,5.78,NULL,40,NULL,3,358,181
"2022-06-15","KR","Suncheon","so2",83,1.5,11.5,4.3,34.76,5.9,1.0,17.04,3.02,5.82,NULL,40,NULL,3,358,181
"2022-06-21","KR","Suncheon","so2",123,1.5,11.5,2.9,30.39,5.51,1.0,17.04,3.02,5.82,NULL,40,NULL,3,358,181
"2022-06-30","KR","Suncheon","so2",9999,2.2,7.9,4.35,15.34,3.92,1.0,16.93,3.0,5.77,NULL,40,NULL,3,358,181
"2022-06-23","KR","Suncheon","so2",61,1.5,7.2,2.9,15.07,3.88,1.0,16.95,3.0,5.78,NULL,40,NULL,3,358,181
"2022-06-29","KR","Suncheon","so2",9999,2.02,7,3.99,12.93,3.6,1.0,16.88,2.99,5.75,NULL,40,NULL,3,358,181
"2022-06-28","KR","Suncheon","so2",9999,1.85,6.1,3.62,10.52,3.24,1.0,16.89,2.99,5.75,NULL,40,NULL,3,358,181
"2022-06-27","KR","Suncheon","so2",9999,1.68,5.2,3.26,8.1,2.85,1.0,16.96,3.01,5.78,NULL,40,NULL,3,358,181
"2022-06-22","KR","Suncheon","so2",29,1.5,4.3,2.9,6.61,2.57,1.0,17.0,3.02,5.8,NULL,40,NULL,3,358,181
"2022-06-17","KR","Suncheon","so2",45,1.5,4.3,2.9,8.55,2.92,1.0,17.04,3.02,5.82,NULL,40,NULL,3,358,181
"2022-06-26","KR","Suncheon","so2",21,1.5,4.3,2.9,5.69,2.39,1.0,16.95,3.0,5.78,NULL,40,NULL,3,358,181
"2022-06-18","KR","Suncheon","so2",39,1.5,4.3,2.9,6.67,2.58,1.0,17.04,3.02,5.82,NULL,40,NULL,3,358,181
"2022-06-19","KR","Suncheon","so2",31,1.5,4.3,2.9,7.76,2.79,1.0,17.04,3.02,5.82,NULL,40,NULL,3,358,181
"2022-06-24","KR","Suncheon","so2",27,1.5,4.3,2.9,6.53,2.56,1.0,16.95,3.0,5.78,NULL,40,NULL,3,358,181
"2022-06-16","KR","Suncheon","so2",45,1.5,4.3,2.9,9.64,3.1,1.0,17.04,3.02,5.82,NULL,40,NULL,3,358,181
"2022-06-25","KR","Suncheon","so2",30,1.5,4.3,2.9,6.33,2.52,1.0,16.95,3.0,5.78,NULL,40,NULL,3,358,181
"2022-06-14","KR","Suncheon","so2",41,1.5,4.3,2.9,10.02,3.17,1.0,17.04,3.02,5.82,NULL,40,NULL,3,358,181
"2022-01-27","IN","New Delhi","pm25",9999,0,0,0,0,0.0,0.32,145.83,2.82,0.05,NULL,15,NULL,32,307,170
"2022-01-17","IN","New Delhi","pm25",9999,0,0,0,0,0.0,0.32,247.48,5.78,1.52,NULL,15,NULL,32,307,170
"2022-01-16","IN","New Delhi","pm25",9999,0,0,0,0,0.0,0.32,250.03,5.85,1.55,NULL,15,NULL,32,307,170
"2022-01-18","IN","New Delhi","pm25",9999,0,0,0,0,0.0,0.32,246.2,5.74,1.5,NULL,15,NULL,32,307,170
"2022-01-15","IN","New Delhi","pm25",9999,0,0,0,0,0.0,0.32,252.75,5.93,1.59,NULL,15,NULL,32,307,170
"2022-01-14","IN","New Delhi","pm25",9999,0,0,0,0,0.0,0.32,257.5,6.07,1.66,NULL,15,NULL,32,307,170
"2022-01-13","IN","New Delhi","pm25",9999,0,0,0,0,0.0,0.32,260.66,6.16,1.71,NULL,15,NULL,32,307,170
"2022-01-28","IN","New Delhi","pm25",9999,0,0,0,0,0.0,0.32,138.09,2.6,-0.06,NULL,15,NULL,32,307,170
"2022-01-12","IN","New Delhi","pm25",9999,0,0,0,0,0.0,0.32,264.22,6.27,1.76,NULL,15,NULL,32,307,170
"2022-01-11","IN","New Delhi","pm25",9999,0,0,0,0,0.0,0.32,265.56,6.31,1.78,NULL,15,NULL,32,307,170
"2022-01-19","IN","New Delhi","pm25",9999,0,0,0,0,0.0,0.32,243.06,5.65,1.45,NULL,15,NULL,32,307,170
"2022-01-20","IN","New Delhi","pm25",9999,0,0,0,0,0.0,0.32,236.01,5.45,1.35,NULL,15,NULL,32,307,170
"2022-01-31","IN","New Delhi","pm25",9999,0,0,0,0,0.0,0.32,98.84,1.45,-0.62,NULL,15,NULL,32,307,170
"2022-01-21","IN","New Delhi","pm25",9999,0,0,0,0,0.0,0.32,224.65,5.12,1.19,NULL,15,NULL,32,307,170
"2022-01-22","IN","New Delhi","pm25",9999,0,0,0,0,0.0,0.32,211.8,4.74,1.0,NULL,15,NULL,32,307,170
"2022-01-23","IN","New Delhi","pm25",9999,0,0,0,0,0.0,0.32,198.22,4.35,0.81,NULL,15,NULL,32,307,170
"2022-01-29","IN","New Delhi","pm25",9999,0,0,0,0,0.0,0.32,126.61,2.26,-0.22,NULL,15,NULL,32,307,170
"2022-01-25","IN","New Delhi","pm25",9999,0,0,0,0,0.0,0.32,157.81,3.17,0.23,NULL,15,NULL,32,307,170
"2022-01-26","IN","New Delhi","pm25",9999,0,0,0,0,0.0,0.32,152.39,3.01,0.15,NULL,15,NULL,32,307,170
"2022-01-24","IN","New Delhi","pm25",9999,0,0,0,0,0.0,0.32,178.55,3.77,0.52,NULL,15,NULL,32,307,170
"2022-01-30","IN","New Delhi","pm25",9999,0,0,0,0,0.0,0.32,107.34,1.7,-0.5,NULL,15,NULL,32,307,170
"2019-07-01","US","Portland","co",9999,0,0,0,0,0.0,0.71,5.56,0.19,-0.09,NULL,4,NULL,71,295,183
"2019-07-02","US","Portland","co",9999,0,0,0,0,0.0,0.71,5.36,0.15,-0.09,NULL,4,NULL,71,295,183
"2019-07-03","US","Portland","co",9999,0,0,0,0,0.0,0.71,5.08,0.09,-0.1,NULL,4,NULL,71,295,183
"2019-07-04","US","Portland","co",9999,0,0,0,0,0.0,0.71,4.7,0.01,-0.11,NULL,4,NULL,71,295,183
"2019-07-05","US","Portland","co",9999,0,0,0,0,0.0,0.71,4.23,-0.09,-0.12,NULL,4,NULL,71,295,183
"2019-07-06","US","Portland","co",9999,0,0,0,0,0.0,0.71,3.69,-0.2,-0.14,NULL,4,NULL,71,295,183
"2019-07-09","US","Portland","co",9999,0,0,0,0,0.0,0.71,1.65,-0.62,-0.19,NULL,4,NULL,71,295,183
"2019-07-08","US","Portland","co",9999,0,0,0,0,0.0,0.71,2.4,-0.46,-0.17,NULL,4,NULL,71,295,183
"2019-07-07","US","Portland","co",9999,0,0,0,0,0.0,0.71,3.08,-0.32,-0.15,NULL,4,NULL,71,295,183
"2019-08-31","US","Portland","co",9999,0,0,0,0,0.0,0.29,90.85,17.77,2.13,NULL,4,NULL,29,339,184
