"date","country","city","variable","count","min","max","median","variance","sd","completeness_score","30_day_rolling_avg","z_score_all","z_score_city","over_who_limit","avg_time_24h","avg_time_8h","monthly_percent_exceeded","avg_magnitude","magnitude_score"
"2019-07-10","GB","Norwich","dew",9999,8.99,10.52,10.01,2.05,1.43,0.48,11.96,0.39,2.52,NULL,NULL,NULL,NULL,NULL,NULL
"2019-07-11","GB","Norwich","dew",9999,8.99,10.52,10.02,2.13,1.46,0.48,11.95,0.39,2.52,NULL,NULL,NULL,NULL,NULL,NULL
"2019-07-09","GB","Norwich","dew",9999,9,10.51,10.01,1.98,1.41,0.48,11.96,0.39,2.52,NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-20","CA","Victoria","dew",22,7.7,10,9,4.17,2.04,0.9,5.7,-0.34,2.75,NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-21","CA","Victoria","dew",21,5.2,10,7,27.36,5.23,0.9,5.76,-0.33,2.78,NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-22","CA","Victoria","dew",9999,5.8,9.67,7.33,19.8,4.45,0.9,5.83,-0.33,2.82,NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-23","CA","Victoria","dew",9999,6.4,9.33,7.67,12.24,3.5,0.9,5.91,-0.32,2.87,NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-24","CA","Victoria","dew",21,7,9,8,4.68,2.16,0.9,6.0,-0.31,2.92,NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-25","CA","Victoria","dew",9999,6.57,8.73,7.67,4.34,2.08,0.9,6.06,-0.3,2.96,NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-26","CA","Victoria","dew",9999,6.13,8.47,7.33,3.99,2.0,0.9,6.11,-0.29,2.99,NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-27","CA","Victoria","dew",24,5.7,8.2,7,3.65,1.91,0.9,6.15,-0.29,3.01,NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-19","CA","Victoria","dew",21,5.6,8,7.2,5.68,2.38,0.9,5.52,-0.36,2.64,NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-18","CA","Victoria","dew",22,5,8,6.5,8.45,2.91,0.9,5.43,-0.37,2.59,NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-28","CA","Victoria","dew",9999,4.85,7.85,6.5,9.41,3.07,0.9,6.16,-0.29,3.02,NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-29","CA","Victoria","dew",22,4,7.5,6,15.18,3.9,0.9,6.15,-0.29,3.01,NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-07","CA","Victoria","dew",9999,-0.22,3.62,1.07,19.93,4.46,0.23,6.07,-0.3,2.96,NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-06","CA","Victoria","dew",9999,-0.23,3.61,1.06,19.87,4.46,0.23,6.15,-0.29,3.01,NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-05","CA","Victoria","dew",9999,-0.24,3.59,1.05,19.81,4.45,0.23,6.19,-0.28,3.04,NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-04","CA","Victoria","dew",9999,-0.25,3.58,1.04,19.75,4.44,0.23,6.27,-0.27,3.08,NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-03","CA","Victoria","dew",9999,-0.26,3.56,1.03,19.69,4.44,0.23,6.28,-0.27,3.09,NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-02","CA","Victoria","dew",9999,-0.27,3.55,1.02,19.63,4.43,0.23,6.35,-0.26,3.13,NULL,NULL,NULL,NULL,NULL,NULL
"2021-11-01","CA","Victoria","dew",9999,-0.28,3.53,1.02,19.57,4.42,0.23,6.18,-0.28,3.03,NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-31","CA","Victoria","dew",9999,-0.29,3.52,1.01,19.51,4.42,0.9,6.02,-0.3,2.94,NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-30","CA","Victoria","dew",23,-0.3,3.5,1,19.45,4.41,0.9,5.98,-0.31,2.91,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-12","US","Baltimore","dew",9999,0,0,0,0,0.0,0.0,13.95,0.62,2.66,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-29","RO","Braşov","dew",9999,0,0,0,0,0.0,0.0,13.98,0.63,3.05,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-28","RO","Braşov","dew",9999,0,0,0,0,0.0,0.0,14.03,0.63,3.06,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-27","RO","Braşov","dew",9999,0,0,0,0,0.0,0.0,14.08,0.64,3.08,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-26","RO","Braşov","dew",9999,0,0,0,0,0.0,0.0,14.13,0.64,3.09,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-25","RO","Braşov","dew",9999,0,0,0,0,0.0,0.0,14.18,0.65,3.1,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-24","RO","Braşov","dew",9999,0,0,0,0,0.0,0.0,14.23,0.65,3.11,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-23","RO","Braşov","dew",9999,0,0,0,0,0.0,0.0,14.28,0.66,3.13,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-22","RO","Braşov","dew",9999,0,0,0,0,0.0,0.0,14.34,0.67,3.14,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-21","RO","Braşov","dew",9999,0,0,0,0,0.0,0.0,14.39,0.67,3.15,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-20","RO","Braşov","dew",9999,0,0,0,0,0.0,0.0,14.43,0.68,3.16,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-18","RO","Braşov","dew",9999,0,0,0,0,0.0,0.0,14.49,0.68,3.18,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-17","RO","Braşov","dew",9999,0,0,0,0,0.0,0.0,14.58,0.7,3.2,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-16","RO","Braşov","dew",9999,0,0,0,0,0.0,0.0,14.53,0.69,3.19,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-10","US","Baltimore","dew",9999,0,0,0,0,0.0,0.0,13.41,0.56,2.52,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-11","US","Baltimore","dew",9999,0,0,0,0,0.0,0.0,14.11,0.64,2.7,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-19","RO","Braşov","dew",9999,0,0,0,0,0.0,0.0,14.5,0.69,3.18,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-13","US","Baltimore","dew",9999,0,0,0,0,0.0,0.0,13.72,0.6,2.6,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-14","US","Baltimore","dew",9999,0,0,0,0,0.0,0.0,13.51,0.57,2.54,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-15","RO","Braşov","dew",9999,0,0,0,0,0.0,0.0,13.56,0.58,2.95,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-14","RO","Braşov","dew",9999,0,0,0,0,0.0,0.0,12.71,0.48,2.74,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-13","RO","Braşov","dew",9999,0,0,0,0,0.0,0.0,11.96,0.39,2.55,NULL,NULL,NULL,NULL,NULL,NULL
"2022-07-13","XK","Pristina","dew",9999,0,0,0,0,0.0,0.29,11.03,0.28,2.7,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-28","GB","Leeds","dew",9999,0,0,0,0,0.0,0.87,13.19,0.53,2.62,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-13","IT","Parma","dew",9999,0,0,0,0,0.0,0.35,14.14,0.64,2.62,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-12","IT","Parma","dew",9999,0,0,0,0,0.0,0.35,14.92,0.74,2.82,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-18","US","Salem","dew",9999,0,0,0,0,0.0,0.0,9.72,0.13,2.55,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-20","US","Salem","dew",9999,0,0,0,0,0.0,0.0,10.37,0.2,2.77,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-21","US","Salem","dew",9999,0,0,0,0,0.0,0.0,10.08,0.17,2.67,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-22","US","Salem","dew",9999,0,0,0,0,0.0,0.0,9.72,0.13,2.55,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-19","US","Salem","dew",9999,0,0,0,0,0.0,0.0,10.61,0.23,2.85,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-21","GB","Leeds","dew",9999,0,0,0,0,0.0,0.0,14.5,0.69,3.0,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-22","GB","Leeds","dew",9999,0,0,0,0,0.0,0.0,14.44,0.68,2.98,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-23","GB","Leeds","dew",9999,0,0,0,0,0.0,0.0,14.37,0.67,2.96,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-24","GB","Leeds","dew",9999,0,0,0,0,0.0,0.0,14.31,0.66,2.94,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-25","GB","Leeds","dew",9999,0,0,0,0,0.0,0.0,14.25,0.66,2.93,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-26","GB","Leeds","dew",9999,0,0,0,0,0.0,0.0,14.19,0.65,2.91,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-27","GB","Leeds","dew",9999,0,0,0,0,0.0,0.0,14.12,0.64,2.89,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-16","GB","Leeds","dew",9999,0,0,0,0,0.0,0.0,13.11,0.52,2.6,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-17","GB","Leeds","dew",9999,0,0,0,0,0.0,0.0,13.42,0.56,2.69,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-18","GB","Leeds","dew",9999,0,0,0,0,0.0,0.0,13.71,0.59,2.77,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-19","GB","Leeds","dew",9999,0,0,0,0,0.0,0.0,14.14,0.64,2.89,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-29","GB","Leeds","dew",9999,0,0,0,0,0.0,0.0,14.0,0.63,2.85,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-28","GB","Leeds","dew",9999,0,0,0,0,0.0,0.0,14.06,0.63,2.87,NULL,NULL,NULL,NULL,NULL,NULL
"2019-09-20","GB","Leeds","dew",9999,0,0,0,0,0.0,0.0,14.45,0.68,2.98,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-16","DE","Hannover","dew",9999,0,0,0,0,0.0,0.0,6.57,-0.24,2.77,NULL,NULL,NULL,NULL,NULL,NULL
"2021-08-09","US","El Paso","dew",9999,0,0,0,0,0.0,0.16,13.06,0.52,2.55,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-07","DE","Hannover","dew",9999,0,0,0,0,0.0,0.0,6.79,-0.21,2.88,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-16","FR","Perpignan","dew",9999,0,0,0,0,0.0,0.0,16.68,0.94,3.12,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-26","FR","Perpignan","dew",9999,0,0,0,0,0.0,0.0,14.19,0.65,2.52,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-25","FR","Perpignan","dew",9999,0,0,0,0,0.0,0.0,15.14,0.76,2.75,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-24","FR","Perpignan","dew",9999,0,0,0,0,0.0,0.0,15.77,0.83,2.9,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-06","DE","Hannover","dew",9999,0,0,0,0,0.0,0.0,6.51,-0.25,2.73,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-23","FR","Perpignan","dew",9999,0,0,0,0,0.0,0.0,16.23,0.89,3.01,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-22","FR","Perpignan","dew",9999,0,0,0,0,0.0,0.0,16.57,0.93,3.09,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-21","FR","Perpignan","dew",9999,0,0,0,0,0.0,0.0,16.84,0.96,3.15,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-20","FR","Perpignan","dew",9999,0,0,0,0,0.0,0.0,17.06,0.98,3.21,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-19","FR","Perpignan","dew",9999,0,0,0,0,0.0,0.0,17.32,1.02,3.27,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-18","FR","Perpignan","dew",9999,0,0,0,0,0.0,0.0,17.46,1.03,3.3,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-17","FR","Perpignan","dew",9999,0,0,0,0,0.0,0.0,17.08,0.99,3.21,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-15","FR","Perpignan","dew",9999,0,0,0,0,0.0,0.0,16.37,0.9,3.04,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-14","FR","Perpignan","dew",9999,0,0,0,0,0.0,0.0,16.1,0.87,2.98,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-13","FR","Perpignan","dew",9999,0,0,0,0,0.0,0.0,15.86,0.84,2.92,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-12","FR","Perpignan","dew",9999,0,0,0,0,0.0,0.0,14.98,0.74,2.71,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-11","FR","Perpignan","dew",9999,0,0,0,0,0.0,0.0,14.19,0.65,2.52,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-25","XK","Pristina","dew",9999,0,0,0,0,0.0,0.58,10.42,0.21,2.52,NULL,NULL,NULL,NULL,NULL,NULL
"2020-08-24","XK","Pristina","dew",9999,0,0,0,0,0.0,0.58,10.86,0.26,2.65,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-05","DE","Hannover","dew",9999,0,0,0,0,0.0,0.0,6.25,-0.28,2.6,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-14","DE","Hannover","dew",9999,0,0,0,0,0.0,0.0,7.19,-0.17,3.1,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-15","DE","Hannover","dew",9999,0,0,0,0,0.0,0.0,6.93,-0.2,2.96,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-13","DE","Hannover","dew",9999,0,0,0,0,0.0,0.0,7.56,-0.12,3.29,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-17","DE","Hannover","dew",9999,0,0,0,0,0.0,0.0,6.16,-0.29,2.55,NULL,NULL,NULL,NULL,NULL,NULL
"2023-07-21","GB","Norwich","dew",9999,0,0,0,0,0.0,0.1,12.41,0.44,2.66,NULL,NULL,NULL,NULL,NULL,NULL
"2023-07-20","GB","Norwich","dew",9999,0,0,0,0,0.0,0.1,12.65,0.47,2.74,NULL,NULL,NULL,NULL,NULL,NULL
"2023-07-19","GB","Norwich","dew",9999,0,0,0,0,0.0,0.1,13.01,0.51,2.85,NULL,NULL,NULL,NULL,NULL,NULL
"2023-07-18","GB","Norwich","dew",9999,0,0,0,0,0.0,0.1,13.24,0.54,2.93,NULL,NULL,NULL,NULL,NULL,NULL
"2023-07-17","GB","Norwich","dew",9999,0,0,0,0,0.0,0.1,13.43,0.56,2.99,NULL,NULL,NULL,NULL,NULL,NULL
"2023-07-16","GB","Norwich","dew",9999,0,0,0,0,0.0,0.1,13.58,0.58,3.03,NULL,NULL,NULL,NULL,NULL,NULL
"2023-07-15","GB","Norwich","dew",9999,0,0,0,0,0.0,0.1,13.7,0.59,3.07,NULL,NULL,NULL,NULL,NULL,NULL
"2023-07-08","GB","Norwich","dew",9999,0,0,0,0,0.0,0.1,13.98,0.63,3.16,NULL,NULL,NULL,NULL,NULL,NULL
"2023-07-07","GB","Norwich","dew",9999,0,0,0,0,0.0,0.1,13.83,0.61,3.11,NULL,NULL,NULL,NULL,NULL,NULL
"2023-07-06","GB","Norwich","dew",9999,0,0,0,0,0.0,0.1,13.69,0.59,3.07,NULL,NULL,NULL,NULL,NULL,NULL
"2023-07-05","GB","Norwich","dew",9999,0,0,0,0,0.0,0.1,13.56,0.58,3.03,NULL,NULL,NULL,NULL,NULL,NULL
"2023-07-04","GB","Norwich","dew",9999,0,0,0,0,0.0,0.1,13.44,0.56,2.99,NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-17","ES","Granada","dew",9999,0,0,0,0,0.0,0.03,10.2,0.18,3.1,NULL,NULL,NULL,NULL,NULL,NULL
"2023-07-14","GB","Norwich","dew",9999,0,0,0,0,0.0,0.1,13.79,0.6,3.1,NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-18","ES","Granada","dew",9999,0,0,0,0,0.0,0.03,10.07,0.17,3.05,NULL,NULL,NULL,NULL,NULL,NULL
"2023-07-11","GB","Norwich","dew",9999,0,0,0,0,0.0,0.1,13.92,0.62,3.14,NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-19","ES","Granada","dew",9999,0,0,0,0,0.0,0.03,10.21,0.19,3.1,NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-20","ES","Granada","dew",9999,0,0,0,0,0.0,0.03,10.14,0.18,3.07,NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-21","ES","Granada","dew",9999,0,0,0,0,0.0,0.03,10.02,0.16,3.03,NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-22","ES","Granada","dew",9999,0,0,0,0,0.0,0.03,9.86,0.14,2.97,NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-23","ES","Granada","dew",9999,0,0,0,0,0.0,0.03,9.61,0.12,2.88,NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-24","ES","Granada","dew",9999,0,0,0,0,0.0,0.03,9.31,0.08,2.77,NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-25","ES","Granada","dew",9999,0,0,0,0,0.0,0.03,8.94,0.04,2.63,NULL,NULL,NULL,NULL,NULL,NULL
"2023-07-13","GB","Norwich","dew",9999,0,0,0,0,0.0,0.1,13.85,0.61,3.12,NULL,NULL,NULL,NULL,NULL,NULL
"2023-07-12","GB","Norwich","dew",9999,0,0,0,0,0.0,0.1,13.89,0.61,3.13,NULL,NULL,NULL,NULL,NULL,NULL
"2023-07-10","GB","Norwich","dew",9999,0,0,0,0,0.0,0.1,14.04,0.63,3.18,NULL,NULL,NULL,NULL,NULL,NULL
"2023-10-16","GB","Manchester","dew",9999,0,0,0,0,0.0,0.48,10.76,0.25,2.88,NULL,NULL,NULL,NULL,NULL,NULL
"2023-10-17","GB","Manchester","dew",9999,0,0,0,0,0.0,0.48,10.33,0.2,2.74,NULL,NULL,NULL,NULL,NULL,NULL
"2023-10-18","GB","Manchester","dew",9999,0,0,0,0,0.0,0.48,9.93,0.15,2.61,NULL,NULL,NULL,NULL,NULL,NULL
"2023-07-09","GB","Norwich","dew",9999,0,0,0,0,0.0,0.1,14.05,0.63,3.18,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-12","DE","Hannover","dew",9999,0,0,0,0,0.0,0.0,7.9,-0.08,3.47,NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-15","ES","Granada","dew",9999,0,0,0,0,0.0,0.03,8.94,0.04,2.63,NULL,NULL,NULL,NULL,NULL,NULL
"2023-07-22","GB","Norwich","dew",9999,0,0,0,0,0.0,0.1,12.04,0.4,2.55,NULL,NULL,NULL,NULL,NULL,NULL
"2021-10-16","ES","Granada","dew",9999,0,0,0,0,0.0,0.03,9.53,0.11,2.85,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-11","DE","Hannover","dew",9999,0,0,0,0,0.0,0.0,8.22,-0.05,3.64,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-10","DE","Hannover","dew",9999,0,0,0,0,0.0,0.0,7.81,-0.09,3.43,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-09","DE","Hannover","dew",9999,0,0,0,0,0.0,0.0,7.44,-0.14,3.23,NULL,NULL,NULL,NULL,NULL,NULL
"2021-08-10","US","El Paso","dew",9999,0,0,0,0,0.0,0.16,12.87,0.5,2.51,NULL,NULL,NULL,NULL,NULL,NULL
"2021-08-06","US","El Paso","dew",9999,0,0,0,0,0.0,0.16,13.18,0.53,2.58,NULL,NULL,NULL,NULL,NULL,NULL
"2019-11-08","DE","Hannover","dew",9999,0,0,0,0,0.0,0.0,7.1,-0.18,3.05,NULL,NULL,NULL,NULL,NULL,NULL
"2021-08-07","US","El Paso","dew",9999,0,0,0,0,0.0,0.16,13.1,0.52,2.56,NULL,NULL,NULL,NULL,NULL,NULL
"2021-08-08","US","El Paso","dew",9999,0,0,0,0,0.0,0.16,13.06,0.52,2.55,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-17","US","Phoenix","dew",9999,0,0,0,0,0.0,0.03,13.55,0.58,2.76,NULL,NULL,NULL,NULL,NULL,NULL
"2022-10-14","IL","Haifa","dew",9999,0,0,0,0,0.0,0.29,13.76,0.6,2.51,NULL,NULL,NULL,NULL,NULL,NULL
"2022-10-13","IL","Haifa","dew",9999,0,0,0,0,0.0,0.29,14.82,0.72,2.8,NULL,NULL,NULL,NULL,NULL,NULL
"2022-10-12","IL","Haifa","dew",9999,0,0,0,0,0.0,0.29,16.06,0.87,3.14,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-10","DE","Potsdam","dew",9999,0,0,0,0,0.0,0.32,8.5,-0.01,2.76,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-11","DE","Potsdam","dew",9999,0,0,0,0,0.0,0.32,8.4,-0.03,2.72,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-12","DE","Potsdam","dew",9999,0,0,0,0,0.0,0.32,8.31,-0.04,2.69,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-13","DE","Potsdam","dew",9999,0,0,0,0,0.0,0.32,8.21,-0.05,2.65,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-14","DE","Potsdam","dew",9999,0,0,0,0,0.0,0.32,8.12,-0.06,2.61,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-15","DE","Potsdam","dew",9999,0,0,0,0,0.0,0.32,8.03,-0.07,2.58,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-16","DE","Potsdam","dew",9999,0,0,0,0,0.0,0.32,7.95,-0.08,2.54,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-17","DE","Potsdam","dew",9999,0,0,0,0,0.0,0.32,7.86,-0.09,2.51,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-05","GB","Southend-on-Sea","dew",9999,0,0,0,0,0.0,0.13,13.75,0.6,2.61,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-06","GB","Southend-on-Sea","dew",9999,0,0,0,0,0.0,0.13,13.85,0.61,2.64,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-07","GB","Southend-on-Sea","dew",9999,0,0,0,0,0.0,0.13,13.95,0.62,2.66,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-15","GB","Southend-on-Sea","dew",9999,0,0,0,0,0.0,0.13,13.92,0.62,2.65,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-20","GB","Southend-on-Sea","dew",9999,0,0,0,0,0.0,0.13,13.4,0.56,2.52,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-19","GB","Southend-on-Sea","dew",9999,0,0,0,0,0.0,0.13,13.47,0.57,2.53,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-18","GB","Southend-on-Sea","dew",9999,0,0,0,0,0.0,0.13,13.78,0.6,2.62,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-17","GB","Southend-on-Sea","dew",9999,0,0,0,0,0.0,0.13,13.88,0.61,2.64,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-16","GB","Southend-on-Sea","dew",9999,0,0,0,0,0.0,0.13,13.95,0.62,2.66,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-08","GB","Southend-on-Sea","dew",9999,0,0,0,0,0.0,0.13,13.97,0.62,2.67,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-09","GB","Southend-on-Sea","dew",9999,0,0,0,0,0.0,0.13,13.91,0.62,2.65,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-10","GB","Southend-on-Sea","dew",9999,0,0,0,0,0.0,0.13,13.93,0.62,2.66,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-11","GB","Southend-on-Sea","dew",9999,0,0,0,0,0.0,0.13,13.89,0.61,2.65,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-12","GB","Southend-on-Sea","dew",9999,0,0,0,0,0.0,0.13,13.79,0.6,2.62,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-16","US","Phoenix","dew",9999,0,0,0,0,0.0,0.03,12.73,0.48,2.56,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-18","US","Phoenix","dew",9999,0,0,0,0,0.0,0.03,14.48,0.68,2.99,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-19","US","Phoenix","dew",9999,0,0,0,0,0.0,0.03,15.23,0.77,3.17,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-20","US","Phoenix","dew",9999,0,0,0,0,0.0,0.03,15.24,0.77,3.18,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-21","US","Phoenix","dew",9999,0,0,0,0,0.0,0.03,15.15,0.76,3.15,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-22","US","Phoenix","dew",9999,0,0,0,0,0.0,0.03,14.94,0.74,3.1,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-23","US","Phoenix","dew",9999,0,0,0,0,0.0,0.03,14.46,0.68,2.99,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-24","US","Phoenix","dew",9999,0,0,0,0,0.0,0.03,13.87,0.61,2.84,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-25","US","Phoenix","dew",9999,0,0,0,0,0.0,0.03,13.13,0.53,2.66,NULL,NULL,NULL,NULL,NULL,NULL
"2021-09-11","ES","Granada","dew",9999,0,0,0,0,0.0,0.77,9.06,0.05,2.68,NULL,NULL,NULL,NULL,NULL,NULL
"2023-03-16","NL","Haarlem","dew",9999,0,0,0,0,0.0,0.0,5.55,-0.36,2.57,NULL,NULL,NULL,NULL,NULL,NULL
"2023-03-17","NL","Haarlem","dew",9999,0,0,0,0,0.0,0.0,5.54,-0.36,2.56,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-13","GB","Southend-on-Sea","dew",9999,0,0,0,0,0.0,0.13,13.78,0.6,2.62,NULL,NULL,NULL,NULL,NULL,NULL
"2019-08-14","GB","Southend-on-Sea","dew",9999,0,0,0,0,0.0,0.13,13.89,0.61,2.65,NULL,NULL,NULL,NULL,NULL,NULL
"2023-07-10","HR","Zagreb","dew",9999,0,0,0,0,0.0,0.29,13.16,0.53,2.8,NULL,NULL,NULL,NULL,NULL,NULL
"2023-07-11","HR","Zagreb","dew",9999,0,0,0,0,0.0,0.29,13.46,0.56,2.88,NULL,NULL,NULL,NULL,NULL,NULL
"2023-07-12","HR","Zagreb","dew",9999,0,0,0,0,0.0,0.29,13.34,0.55,2.85,NULL,NULL,NULL,NULL,NULL,NULL
"2023-07-13","HR","Zagreb","dew",9999,0,0,0,0,0.0,0.29,13.2,0.53,2.81,NULL,NULL,NULL,NULL,NULL,NULL
"2023-07-14","HR","Zagreb","dew",9999,0,0,0,0,0.0,0.29,13.07,0.52,2.78,NULL,NULL,NULL,NULL,NULL,NULL
